 경기도 안양시 동안구 관양동	1398	1398	0000	뉴골든A.P.T	월세	63.18	201705	11~20	         2,000	            80	2	1986	관평로319번길												
 경기도 안양시 동안구 관양동	1398	1398	0000	뉴골든A.P.T	월세	54.72	201705	21~31	         3,500	            40	2	1986	관평로319번길												
 경기도 안양시 동안구 관양동	1398	1398	0000	뉴골든A.P.T	월세	63.18	201706	11~20	         6,000	            60	5	1986	관평로319번길												
 경기도 안양시 동안구 관양동	1397-2	1397	0002	뉴골든아파트(다동)	전세	66.78	201705	11~20	        15,000	             0	5	1986	관평로319번길												
 경기도 안양시 동안구 관양동	1397-2	1397	0002	뉴골든아파트(다동)	전세	66.78	201706	1~10	        19,000	             0	4	1986	관평로319번길												
 경기도 안양시 동안구 관양동	1397-2	1397	0002	뉴골든아파트(다동)	전세	66.78	201706	11~20	        17,000	             0	4	1986	관평로319번길												
 경기도 안양시 동안구 관양동	1415-4	1415	0004	덕원맨션7	전세	46.8	201705	11~20	        13,500	             0	5	1988	일동로126번길												
 경기도 안양시 동안구 관양동	1415-4	1415	0004	덕원맨션7	전세	46.8	201705	11~20	        13,500	             0	5	1988	일동로126번길												
 경기도 안양시 동안구 관양동	1415-4	1415	0004	덕원맨션7	전세	46.8	201706	1~10	        15,000	             0	3	1988	일동로126번길												
 경기도 안양시 동안구 관양동	1415-4	1415	0004	덕원맨션7	전세	46.8	201706	1~10	        18,000	             0	1	1988	일동로126번길												
 경기도 안양시 동안구 관양동	1415-4	1415	0004	덕원맨션7	월세	46.8	201706	21~30	         2,000	            55	5	1988	일동로126번길												
 경기도 안양시 동안구 관양동	1425	1425	0000	덕원맨숀6차	전세	51.08	201705	21~31	        16,000	             0	3	1986	관악대로359번길												
 경기도 안양시 동안구 관양동	1425	1425	0000	덕원맨숀6차	전세	51.08	201706	1~10	        14,000	             0	5	1986	관악대로359번길												
 경기도 안양시 동안구 관양동	1425	1425	0000	덕원맨숀6차	전세	51.08	201706	1~10	        14,000	             0	5	1986	관악대로359번길												
 경기도 안양시 동안구 관양동	1425	1425	0000	덕원맨숀6차	전세	51.08	201706	21~30	        16,000	             0	3	1986	관악대로359번길												
 경기도 안양시 동안구 관양동	1672	1672	0000	동편마을(1단지)	월세	55.88	201705	11~20	         8,268	            19	12	2011	동편로												
 경기도 안양시 동안구 관양동	1672	1672	0000	동편마을(1단지)	월세	46.93	201707	21~31	         4,382	            30	4	2011	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	46.93	201705	1~10	         8,492	            13	16	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	46.93	201705	21~31	         6,792	            21	13	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	46.93	201705	21~31	         7,692	            17	11	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	26.9	201706	1~10	         3,183	             8	1	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	55.88	201706	1~10	         8,584	            23	17	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	36.8	201706	11~20	         2,937	            20	12	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	36.8	201706	11~20	         2,937	            20	12	2012	동편로												
